,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Passing Distence,Forward Distance
11013,18,Huskies,Huskies_M1,Huskies_M6,1H,1942.712292,Simple pass,32,50,38,14,36.49657518,
11014,18,Huskies,Huskies_M6,Huskies_D5,1H,1945.792079,Simple pass,38,14,28,21,12.20655562,
11015,18,Huskies,Huskies_D5,Huskies_D2,1H,1952.051936,Simple pass,28,21,17,27,12.52996409,
11016,18,Huskies,Huskies_D2,Huskies_G1,1H,1954.535852,Simple pass,17,27,9,71,44.72135955,
11017,18,Opponent18,Opponent18_M1,Opponent18_M1,1H,1977.926213,Simple pass,39,82,43,89,8.062257748,
11018,18,Opponent18,Opponent18_D4,Opponent18_M5,1H,1981.676774,Simple pass,37,91,29,92,8.062257748,
11019,18,Opponent18,Opponent18_M5,Opponent18_D4,1H,1983.53117,Simple pass,29,92,36,91,7.071067812,
11020,18,Opponent18,Opponent18_D4,Opponent18_M5,1H,1986.987345,Simple pass,36,91,30,93,6.32455532,
11021,18,Opponent18,Opponent18_M5,Opponent18_M1,1H,1990.384256,Simple pass,30,93,35,86,8.602325267,
11022,18,Opponent18,Opponent18_M1,Opponent18_M5,1H,1992.430771,Simple pass,35,86,28,90,8.062257748,
11023,18,Opponent18,Opponent18_M5,Opponent18_M1,1H,2000.223695,Simple pass,23,93,31,84,12.04159458,
11024,18,Opponent18,Opponent18_M1,Opponent18_M5,1H,2001.544814,Simple pass,31,84,33,96,12.16552506,
11025,18,Opponent18,Opponent18_M5,Opponent18_D4,1H,2002.54439,Simple pass,33,96,29,90,7.211102551,
11026,18,Opponent18,Opponent18_M4,Opponent18_D4,1H,2004.764366,Simple pass,43,88,41,91,3.605551275,
11027,18,Opponent18,Opponent18_D4,Opponent18_D1,1H,2008.099966,Simple pass,41,91,57,87,16.4924225,
11028,18,Opponent18,Opponent18_M4,Opponent18_M5,1H,2018.522279,Simple pass,32,75,33,86,11.04536102,
11029,18,Opponent18,Opponent18_M5,Opponent18_D2,1H,2021.022289,Simple pass,33,86,52,48,42.48529157,
11030,18,Opponent18,Opponent18_D2,Opponent18_M3,1H,2023.177852,Simple pass,52,48,31,16,38.27531842,
11031,18,Opponent18,Opponent18_M3,Opponent18_D3,1H,2025.585968,Simple pass,31,16,38,15,7.071067812,
11032,18,Huskies,Huskies_M6,Huskies_F1,1H,2149.437094,Simple pass,84,10,80,14,5.656854249,
11033,18,Huskies,Huskies_F1,Huskies_M6,1H,2150.770802,Simple pass,80,14,84,10,5.656854249,
11034,18,Opponent18,Opponent18_D3,Opponent18_M3,1H,2159.784913,Simple pass,73,6,72,11,5.099019514,
11035,18,Opponent18,Opponent18_M3,Opponent18_M4,1H,2163.158159,Simple pass,72,11,68,53,42.19004622,
11036,18,Opponent18,Opponent18_M4,Opponent18_M1,1H,2164.792521,Simple pass,68,53,54,55,14.14213562,
11037,18,Opponent18,Opponent18_M1,Opponent18_M5,1H,2168.440181,Simple pass,54,55,48,95,40.44749683,
11038,18,Opponent18,Opponent18_M2,Opponent18_D3,1H,2242.472637,Simple pass,57,12,72,7,15.8113883,
11039,18,Huskies,Huskies_D6,Huskies_M1,1H,2246.268292,Simple pass,31,57,43,63,13.41640786,
11040,18,Huskies,Huskies_D7,Huskies_D2,1H,2269.805634,Simple pass,35,74,31,33,41.19465985,
11041,18,Huskies,Huskies_D2,Huskies_D5,1H,2273.084853,Simple pass,31,33,29,7,26.07680962,
11042,18,Huskies,Huskies_D5,Huskies_M3,1H,2275.427868,Simple pass,29,7,31,46,39.05124838,
11043,18,Huskies,Huskies_M3,Huskies_M6,1H,2276.934971,Simple pass,31,46,47,16,34,
11044,18,Huskies,Huskies_M6,Huskies_F2,1H,2280.156084,Simple pass,47,16,64,31,22.6715681,
11045,18,Huskies,Huskies_F2,Huskies_M6,1H,2280.770298,Simple pass,64,31,45,12,26.87005769,
11046,18,Huskies,Huskies_M6,Huskies_D2,1H,2282.952924,Simple pass,45,12,24,25,24.69817807,
11047,18,Huskies,Huskies_D2,Huskies_D6,1H,2285.64524,Simple pass,24,25,42,73,51.26402247,
11048,18,Huskies,Huskies_D6,Huskies_D7,1H,2289.211429,Simple pass,42,73,49,96,24.04163056,
11049,18,Opponent18,Opponent18_M5,Opponent18_D4,1H,2315.697844,Simple pass,39,92,59,89,20.22374842,
11050,18,Opponent18,Opponent18_D4,Opponent18_G1,1H,2317.47927,Simple pass,59,89,99,76,42.05948169,
11051,18,Opponent18,Opponent18_G1,Opponent18_M2,1H,2322.119604,Launch,99,76,67,62,34.92849839,
11052,18,Huskies,Huskies_D2,Huskies_D6,1H,2399.230865,Head pass,26,47,25,63,16.03121954,
11053,18,Opponent18,Opponent18_M2,Opponent18_M3,1H,2411.09748,Simple pass,47,44,30,26,24.75883681,
11054,18,Opponent18,Opponent18_M2,Opponent18_D3,1H,2432.390859,Simple pass,17,4,19,7,3.605551275,
11055,18,Opponent18,Opponent18_D3,Opponent18_M1,1H,2437.274675,Simple pass,34,17,27,41,25,
11056,18,Opponent18,Opponent18_M1,Opponent18_M4,1H,2438.980598,Simple pass,27,41,44,48,18.38477631,
11057,18,Opponent18,Opponent18_M4,Opponent18_D4,1H,2439.929396,Simple pass,44,48,23,65,27.01851217,
11058,18,Opponent18,Opponent18_D4,Opponent18_M1,1H,2472.336972,Head pass,70,89,63,88,7.071067812,
11059,18,Huskies,Huskies_F2,Huskies_M1,1H,2484.974157,Simple pass,70,70,60,71,10.04987562,
11060,18,Huskies,Huskies_M1,Huskies_M8,1H,2488.993109,Simple pass,60,71,66,67,7.211102551,
11061,18,Huskies,Huskies_M1,Huskies_F2,1H,2572.067439,Simple pass,69,42,89,28,24.41311123,
11062,18,Opponent18,Opponent18_D3,Opponent18_M2,1H,2576.267899,Simple pass,88,28,82,30,6.32455532,
11063,18,Huskies,Huskies_M1,Huskies_D5,1H,2579.15629,Simple pass,69,20,82,4,20.61552813,
11064,18,Opponent18,Opponent18_M4,Opponent18_M5,1H,2587.219406,Simple pass,87,62,68,91,34.66987165,
11065,18,Huskies,Huskies_D7,Huskies_M1,1H,2613.101284,Head pass,56,92,47,74,20.1246118,
11066,18,Huskies,Huskies_M1,Huskies_D6,1H,2616.535673,Simple pass,47,74,39,79,9.433981132,
11067,18,Huskies,Huskies_D6,Huskies_D2,1H,2617.969045,Simple pass,39,79,45,44,35.51056181,
11068,18,Huskies,Huskies_D2,Huskies_M1,1H,2622.369279,Simple pass,45,44,47,51,7.280109889,
11069,18,Huskies,Huskies_M1,Huskies_M3,1H,2625.476764,Simple pass,47,51,49,70,19.10497317,
11070,18,Huskies,Huskies_M3,Huskies_M1,1H,2625.974953,Simple pass,49,70,45,57,13.60147051,
11071,18,Opponent18,Opponent18_M4,Opponent18_M1,1H,2630.15239,Simple pass,64,72,58,74,6.32455532,
11072,18,Opponent18,Opponent18_M1,Opponent18_M5,1H,2632.020843,Simple pass,58,74,60,83,9.219544457,
11073,18,Opponent18,Opponent18_M5,Opponent18_M1,1H,2634.635523,Simple pass,60,83,55,78,7.071067812,
11074,18,Opponent18,Opponent18_M1,Opponent18_M2,1H,2636.203644,Simple pass,55,78,59,63,15.5241747,
11075,18,Opponent18,Opponent18_M2,Opponent18_D1,1H,2637.866742,Simple pass,59,63,72,63,13,
11076,18,Opponent18,Opponent18_D1,Opponent18_D2,1H,2640.301684,Simple pass,72,63,71,21,42.01190308,
11077,18,Opponent18,Opponent18_D2,Opponent18_F2,1H,2643.058079,Simple pass,71,21,33,29,38.83297568,
11078,18,Huskies,Huskies_M6,Huskies_D2,1H,2647.087425,Simple pass,48,23,39,35,15,
11079,18,Huskies,Huskies_D2,Huskies_D6,1H,2652.090739,Simple pass,39,35,41,72,37.05401463,
11080,18,Huskies,Huskies_D6,Huskies_M3,1H,2654.726137,Simple pass,41,72,46,49,23.53720459,
11081,18,Huskies,Huskies_M3,Huskies_D2,1H,2658.567933,Simple pass,46,49,34,40,15,
11082,18,Huskies,Huskies_D2,Huskies_D6,1H,2660.5921,Simple pass,34,40,32,71,31.06444913,
11083,18,Huskies,Huskies_D6,Huskies_G1,1H,2664.883517,Simple pass,32,71,23,57,16.64331698,
11084,18,Opponent18,Opponent18_M2,Opponent18_D1,1H,2682.330514,Simple pass,64,76,71,69,9.899494937,
11085,18,Opponent18,Opponent18_D1,Opponent18_G1,1H,2685.232912,Simple pass,71,69,90,48,28.31960452,
11086,18,Huskies,Huskies_M1,Huskies_D7,1H,2694.65185,Simple pass,43,79,31,93,18.43908891,
11087,18,Huskies,Huskies_D7,Huskies_M6,1H,2703.51284,Head pass,57,91,69,73,21.63330765,
11088,18,Huskies,Huskies_F2,Huskies_M8,1H,2728.894866,Simple pass,91,86,90,69,17.02938637,
11089,18,Huskies,Huskies_F2,Huskies_D6,2H,1.127512,Simple pass,49,49,34,66,22.6715681,
11090,18,Huskies,Huskies_M1,Huskies_F1,2H,12.933541,Simple pass,70,42,70,40,2,
11091,18,Huskies,Huskies_F1,Huskies_M3,2H,14.310999,Simple pass,70,40,71,25,15.03329638,
11092,18,Huskies,Huskies_M3,Huskies_M6,2H,14.977239,Simple pass,71,25,77,36,12.52996409,
11093,18,Opponent18,Opponent18_M1,Opponent18_F2,2H,19.17219,Simple pass,70,49,65,51,5.385164807,
11094,18,Opponent18,Opponent18_F2,Opponent18_M1,2H,21.447514,Simple pass,65,51,70,67,16.76305461,
11095,18,Opponent18,Opponent18_M1,Opponent18_M5,2H,22.486464,Simple pass,70,67,66,85,18.43908891,
11096,18,Opponent18,Opponent18_M5,Opponent18_D4,2H,27.033624,Simple pass,67,83,68,89,6.08276253,
11097,18,Opponent18,Opponent18_D4,Opponent18_D1,2H,29.502912,Simple pass,68,89,77,65,25.63201124,
11098,18,Opponent18,Opponent18_D1,Opponent18_G1,2H,33.161396,Simple pass,77,65,88,51,17.80449381,
11099,18,Opponent18,Opponent18_G1,Opponent18_D2,2H,35.847667,Simple pass,88,51,72,22,33.12099032,
11100,18,Opponent18,Opponent18_D1,Opponent18_M5,2H,54.346333,Simple pass,63,81,66,84,4.242640687,
11101,18,Opponent18,Opponent18_M5,Opponent18_D1,2H,61.718823,Simple pass,66,84,68,68,16.1245155,
11102,18,Opponent18,Opponent18_D1,Opponent18_G1,2H,64.771141,Simple pass,68,68,87,47,28.31960452,
11103,18,Opponent18,Opponent18_G1,Opponent18_D3,2H,73.819039,High pass,87,47,57,12,46.09772229,
11104,18,Huskies,Huskies_M3,Huskies_M6,2H,227.40573,Head pass,21,27,36,18,17.49285568,
11105,18,Huskies,Huskies_M6,Huskies_F2,2H,228.989439,Head pass,36,18,35,31,13.03840481,
11106,18,Opponent18,Opponent18_D3,Opponent18_M3,2H,231.770113,Simple pass,32,8,28,8,4,
11107,18,Opponent18,Opponent18_M3,Opponent18_D2,2H,237.86169,Simple pass,28,8,40,20,16.97056275,
11108,18,Opponent18,Opponent18_D2,Opponent18_M3,2H,241.390837,High pass,40,20,32,4,17.88854382,
11109,18,Huskies,Huskies_D5,Huskies_M3,2H,255.90334,Simple pass,29,5,34,30,25.49509757,
11110,18,Huskies,Huskies_M3,Huskies_D7,2H,258.013259,High pass,34,30,38,83,53.15072906,
11111,18,Huskies,Huskies_D6,Huskies_M3,2H,273.483554,Simple pass,33,79,43,57,24.16609195,
11112,18,Huskies,Huskies_M3,Huskies_M1,2H,275.7563,Simple pass,43,57,34,51,10.81665383,
11113,18,Huskies,Huskies_M1,Huskies_D6,2H,277.888396,Simple pass,34,51,30,76,25.3179778,
11114,18,Opponent18,Opponent18_D4,Opponent18_D1,2H,308.798347,Simple pass,63,82,69,66,17.08800749,
11115,18,Opponent18,Opponent18_D1,Opponent18_G1,2H,310.814019,Simple pass,69,66,89,60,20.88061302,
11116,18,Huskies,Huskies_D5,Huskies_M1,2H,330.820673,Head pass,35,5,35,22,17,
11117,18,Opponent18,Opponent18_F2,Opponent18_M2,2H,333.907442,Simple pass,37,23,45,22,8.062257748,
11118,18,Opponent18,Opponent18_M2,Opponent18_M1,2H,336.880473,Simple pass,31,29,29,62,33.06055051,
11119,18,Opponent18,Opponent18_M5,Opponent18_M1,2H,341.992575,Simple pass,19,79,19,93,14,
11120,18,Opponent18,Opponent18_M1,Opponent18_M4,2H,352.09788,Simple pass,33,81,41,86,9.433981132,
11121,18,Opponent18,Opponent18_M4,Opponent18_D1,2H,354.263296,Simple pass,41,86,54,72,19.10497317,
11122,18,Opponent18,Opponent18_D1,Opponent18_D2,2H,357.810366,Simple pass,54,72,67,25,48.76474136,
11123,18,Huskies,Huskies_M3,Huskies_D5,2H,365.644064,Simple pass,34,22,28,8,15.23154621,
11124,18,Huskies,Huskies_D5,Huskies_M6,2H,367.04305,Simple pass,28,8,45,14,18.02775638,
11125,18,Huskies,Huskies_M6,Huskies_F1,2H,369.000299,Simple pass,45,14,65,8,20.88061302,
11126,18,Opponent18,Opponent18_G1,Opponent18_F2,2H,380.577089,High pass,87,49,34,54,53.23532662,
11127,18,Opponent18,Opponent18_M4,Opponent18_D1,2H,445.672382,Simple pass,82,47,78,86,39.20459157,
11128,18,Opponent18,Opponent18_M5,Opponent18_F2,2H,455.013771,Simple pass,58,76,45,80,13.60147051,
11129,18,Opponent18,Opponent18_M1,Opponent18_D4,2H,493.202548,Simple pass,14,87,19,90,5.830951895,
11130,18,Opponent18,Opponent18_D4,Opponent18_M1,2H,494.602281,Simple pass,19,90,18,86,4.123105626,
11131,18,Opponent18,Opponent18_M2,Opponent18_M3,2H,539.72686,Simple pass,56,31,32,14,29.41088234,
11132,18,Opponent18,Opponent18_M3,Opponent18_M2,2H,542.419357,Simple pass,32,14,40,24,12.80624847,
11133,18,Huskies,Huskies_D7,Huskies_F2,2H,575.234216,Simple pass,63,78,79,89,19.41648784,
11134,18,Opponent18,Opponent18_M4,Opponent18_M1,2H,581.730329,Simple pass,59,78,35,84,24.73863375,
11135,18,Opponent18,Opponent18_M1,Opponent18_M5,2H,587.351637,Simple pass,35,84,27,82,8.246211251,
11136,18,Opponent18,Opponent18_M5,Opponent18_D1,2H,588.793936,Simple pass,27,82,62,82,35,
11137,18,Opponent18,Opponent18_M4,Opponent18_D3,2H,623.410714,Simple pass,32,5,40,8,8.544003745,
11138,18,Opponent18,Opponent18_F2,Opponent18_D3,2H,636.082181,Simple pass,31,7,38,12,8.602325267,
11139,18,Opponent18,Opponent18_D3,Opponent18_M4,2H,637.145393,Simple pass,38,12,42,16,5.656854249,
11140,18,Opponent18,Opponent18_M4,Opponent18_G1,2H,642.737874,Simple pass,62,19,89,40,34.20526275,
11141,18,Huskies,Huskies_D5,Huskies_M3,2H,664.31817,Head pass,35,8,50,23,21.21320344,
11142,18,Huskies,Huskies_M3,Huskies_M1,2H,665.161996,Head pass,50,23,35,33,18.02775638,
11143,18,Huskies,Huskies_M1,Huskies_D6,2H,667.320016,Simple pass,35,33,21,47,19.79898987,
11144,18,Huskies,Huskies_M1,Huskies_D7,2H,677.172065,Head pass,62,74,46,95,26.40075756,
11145,18,Huskies,Huskies_D7,Huskies_D6,2H,680.276726,Simple pass,46,95,22,76,30.61045573,
11146,18,Huskies,Huskies_D6,Huskies_G1,2H,682.857605,Simple pass,22,76,10,61,19.20937271,
11147,18,Huskies,Huskies_M1,Huskies_M6,2H,691.77934,Head pass,59,73,71,62,16.2788206,
11148,18,Huskies,Huskies_M1,Huskies_D5,2H,734.750388,Simple pass,67,38,63,16,22.36067977,
11149,18,Huskies,Huskies_D5,Huskies_M1,2H,736.384069,Simple pass,63,16,63,33,17,
11150,18,Huskies,Huskies_F2,Huskies_M3,2H,740.412407,Head pass,70,36,70,52,16,
11151,18,Opponent18,Opponent18_D4,Opponent18_M4,2H,742.645076,Simple pass,70,35,65,18,17.72004515,
11152,18,Huskies,Huskies_D5,Huskies_M1,2H,746.348817,Simple pass,53,22,64,31,14.2126704,
11153,18,Huskies,Huskies_M1,Huskies_M3,2H,750.615983,Simple pass,64,31,65,12,19.02629759,
11154,18,Opponent18,Opponent18_G1,Opponent18_D2,2H,774.194312,Hand pass,90,53,73,34,25.49509757,
11155,18,Opponent18,Opponent18_D2,Opponent18_G1,2H,777.015429,Simple pass,73,34,89,52,24.08318916,
11156,18,Opponent18,Opponent18_G1,Opponent18_D2,2H,781.266236,Simple pass,89,52,71,37,23.43074903,
11157,18,Opponent18,Opponent18_D2,Opponent18_M4,2H,784.118202,Simple pass,71,37,75,40,5,
11158,18,Opponent18,Opponent18_M4,Opponent18_D1,2H,788.224887,Simple pass,70,72,79,73,9.055385138,
11159,18,Opponent18,Opponent18_D1,Opponent18_G1,2H,790.488699,Simple pass,79,73,90,47,28.23118843,
11160,18,Huskies,Huskies_D2,Huskies_F2,2H,799.417186,Simple pass,42,34,70,27,28.86173938,
11161,18,Opponent18,Opponent18_D2,Opponent18_M1,2H,805.310631,Simple pass,70,35,57,71,38.27531842,
11162,18,Opponent18,Opponent18_M1,Opponent18_M5,2H,808.479865,Simple pass,57,71,27,85,33.10589071,
11163,18,Opponent18,Opponent18_M5,Opponent18_M1,2H,811.183858,Simple pass,27,85,40,76,15.8113883,
11164,18,Huskies,Huskies_M8,Huskies_M1,2H,816.427384,Simple pass,35,78,58,57,31.144823,
11165,18,Huskies,Huskies_M1,Huskies_F2,2H,821.778202,Simple pass,58,57,53,47,11.18033989,
11166,18,Huskies,Huskies_F2,Huskies_M3,2H,825.793639,Simple pass,53,47,60,65,19.31320792,
11167,18,Huskies,Huskies_M3,Huskies_M8,2H,828.97324,Simple pass,60,65,72,69,12.64911064,
11168,18,Huskies,Huskies_M8,Huskies_D7,2H,829.852422,Simple pass,72,69,56,84,21.9317122,
11169,18,Huskies,Huskies_D7,Huskies_M3,2H,831.801518,Simple pass,56,84,47,79,10.29563014,
11170,18,Huskies,Huskies_M3,Huskies_D2,2H,835.092194,Simple pass,47,79,47,23,56,
11171,18,Huskies,Huskies_D2,Huskies_D5,2H,837.987761,Simple pass,47,23,55,11,14.4222051,
11172,18,Huskies,Huskies_D5,Huskies_D2,2H,840.812035,Simple pass,55,11,34,31,29,
11173,18,Huskies,Huskies_D2,Huskies_D6,2H,843.746619,Simple pass,34,31,33,55,24.0208243,
11174,18,Huskies,Huskies_D6,Huskies_M3,2H,845.134625,Simple pass,33,55,46,49,14.31782106,
11175,18,Huskies,Huskies_M3,Huskies_F1,2H,848.290417,High pass,46,49,67,8,46.06517123,
11176,18,Opponent18,Opponent18_M2,Opponent18_M3,2H,926.301153,Head pass,36,29,32,10,19.41648784,
11177,18,Huskies,Huskies_F2,Huskies_M4,2H,933.160536,Simple pass,31,19,33,36,17.11724277,
11178,18,Huskies,Huskies_M4,Huskies_M1,2H,935.663367,Simple pass,33,36,32,24,12.04159458,
11179,18,Huskies,Huskies_M1,Huskies_D2,2H,937.39688,Simple pass,32,24,18,15,16.64331698,
11180,18,Huskies,Huskies_D2,Huskies_F1,2H,940.306943,High pass,18,15,65,24,47.85394446,
11181,18,Opponent18,Opponent18_D3,Opponent18_D2,2H,943.082179,Launch,70,6,65,24,18.68154169,
11182,18,Opponent18,Opponent18_D1,Opponent18_M2,2H,996.896818,Launch,90,87,69,65,30.41381265,
11183,18,Huskies,Huskies_D7,Huskies_M6,2H,1001.614478,High pass,65,85,73,37,48.66210024,
11184,18,Huskies,Huskies_G1,Huskies_D6,2H,1011.640204,Simple pass,15,51,31,68,23.34523506,
11185,18,Huskies,Huskies_D6,Huskies_M1,2H,1015.088797,Simple pass,31,68,38,47,22.13594362,
11186,18,Huskies,Huskies_M1,Huskies_D2,2H,1017.815503,Simple pass,38,47,31,33,15.65247584,
11187,18,Huskies,Huskies_D2,Huskies_G1,2H,1020.415676,Simple pass,31,33,11,46,23.85372088,
11188,18,Huskies,Huskies_G1,Huskies_M6,2H,1024.729223,High pass,11,46,56,6,60.20797289,
11189,18,Opponent18,Opponent18_D3,Opponent18_D2,2H,1031.943218,Simple pass,70,10,72,29,19.10497317,
11190,18,Opponent18,Opponent18_D2,Opponent18_M4,2H,1034.050418,Simple pass,72,29,58,37,16.1245155,
11191,18,Opponent18,Opponent18_M4,Opponent18_D4,2H,1036.698023,Simple pass,58,37,64,93,56.32051136,
11192,18,Opponent18,Opponent18_D4,Opponent18_M4,2H,1041.727342,Simple pass,64,93,72,72,22.47220505,
11193,18,Opponent18,Opponent18_M4,Opponent18_M1,2H,1047.227074,Simple pass,45,66,30,76,18.02775638,
11194,18,Opponent18,Opponent18_M1,Opponent18_M5,2H,1048.720016,Simple pass,30,76,7,84,24.35159132,
11195,18,Opponent18,Opponent18_M5,Opponent18_M1,2H,1071.706457,Simple pass,7,97,13,89,10,
11196,18,Opponent18,Opponent18_M1,Opponent18_M5,2H,1072.980269,Simple pass,13,89,21,91,8.246211251,
11197,18,Opponent18,Opponent18_M5,Opponent18_M4,2H,1074.706679,Simple pass,21,91,26,82,10.29563014,
11198,18,Huskies,Huskies_G1,Huskies_D6,2H,1091.12764,Hand pass,13,58,23,64,11.66190379,
11199,18,Huskies,Huskies_D6,Huskies_D7,2H,1094.218302,Simple pass,23,64,28,90,26.47640459,
11200,18,Huskies,Huskies_D7,Huskies_M4,2H,1099.623494,Simple pass,28,90,55,75,30.88689042,
11201,18,Huskies,Huskies_M4,Huskies_F2,2H,1103.016063,Simple pass,55,75,64,38,38.07886553,
11202,18,Huskies,Huskies_F2,Huskies_M6,2H,1105.532812,Simple pass,64,38,72,25,15.26433752,
11203,18,Opponent18,Opponent18_D3,Opponent18_M3,2H,1199.670935,High pass,41,20,24,6,22.02271555,
11204,18,Opponent18,Opponent18_M3,Opponent18_D3,2H,1204.393543,Simple pass,31,4,42,13,14.2126704,
11205,18,Opponent18,Opponent18_M5,Opponent18_M1,2H,1245.545657,Head pass,12,74,7,90,16.76305461,
11206,18,Opponent18,Opponent18_D1,Opponent18_D2,2H,1308.005002,Simple pass,70,63,71,33,30.01666204,
11207,18,Opponent18,Opponent18_D2,Opponent18_D1,2H,1312.255153,Simple pass,71,33,68,65,32.14031736,
11208,18,Opponent18,Opponent18_D1,Opponent18_D4,2H,1314.912021,Simple pass,68,65,68,89,24,
11209,18,Opponent18,Opponent18_D4,Opponent18_M4,2H,1318.11052,Simple pass,68,89,61,70,20.24845673,
11210,18,Opponent18,Opponent18_M4,Opponent18_M5,2H,1321.725526,Simple pass,61,70,34,88,32.44996148,
11211,18,Opponent18,Opponent18_M1,Opponent18_D4,2H,1357.188893,Simple pass,30,74,25,89,15.8113883,
11212,18,Opponent18,Opponent18_D4,Opponent18_M1,2H,1357.564916,Simple pass,25,89,32,74,16.55294536,
11213,18,Huskies,Huskies_M1,Huskies_F2,2H,1379.161659,Simple pass,28,61,37,46,17.49285568,
11214,18,Opponent18,Opponent18_G1,Opponent18_D2,2H,1384.043433,Head pass,82,50,69,20,32.69556545,
11215,18,Opponent18,Opponent18_D2,Opponent18_D3,2H,1388.315664,Simple pass,69,20,62,13,9.899494937,
11216,18,Opponent18,Opponent18_D3,Opponent18_D2,2H,1390.133276,Simple pass,62,13,72,11,10.19803903,
11217,18,Opponent18,Opponent18_D2,Opponent18_M4,2H,1392.872781,Simple pass,72,11,60,25,18.43908891,
11218,18,Opponent18,Opponent18_M4,Opponent18_D2,2H,1394.275995,Simple pass,60,25,66,25,6,
11219,18,Opponent18,Opponent18_D2,Opponent18_G1,2H,1396.086611,Simple pass,66,25,89,38,26.41968963,
11220,18,Opponent18,Opponent18_G1,Opponent18_D1,2H,1399.729721,Simple pass,89,38,74,72,37.16180835,
11221,18,Opponent18,Opponent18_D1,Opponent18_M4,2H,1405.187971,Simple pass,74,63,63,57,12.52996409,
11222,18,Opponent18,Opponent18_M4,Opponent18_F2,2H,1410.752343,Simple pass,39,68,39,40,28,
11223,18,Opponent18,Opponent18_F2,Opponent18_D3,2H,1414.313404,Simple pass,39,40,45,10,30.59411708,
11224,18,Opponent18,Opponent18_D3,Opponent18_M3,2H,1416.392957,Simple pass,45,10,45,9,1,
11225,18,Opponent18,Opponent18_M3,Opponent18_D3,2H,1418.308639,Simple pass,45,9,48,18,9.486832981,
11226,18,Opponent18,Opponent18_F2,Opponent18_M4,2H,1424.215342,Simple pass,36,37,38,62,25.07987241,
11227,18,Opponent18,Opponent18_M4,Opponent18_M5,2H,1426.948099,Simple pass,38,62,21,86,29.41088234,
11228,18,Huskies,Huskies_D7,Huskies_D6,2H,1482.979585,Simple pass,57,87,21,75,37.94733192,
11229,18,Huskies,Huskies_D6,Huskies_G1,2H,1486.706285,Simple pass,21,75,12,35,41,
11230,18,Huskies,Huskies_M4,Huskies_M8,2H,1497.344366,Simple pass,62,83,74,79,12.64911064,
11231,18,Huskies,Huskies_M1,Huskies_D7,2H,1504.692171,Head pass,53,86,62,94,12.04159458,
11232,18,Huskies,Huskies_D7,Huskies_D6,2H,1506.669873,Head pass,62,94,37,84,26.92582404,
11233,18,Huskies,Huskies_D6,Huskies_M4,2H,1510.272813,Simple pass,37,84,57,85,20.02498439,
11234,18,Huskies,Huskies_M4,Huskies_D2,2H,1515.773434,Simple pass,54,54,36,35,26.17250466,
11235,18,Huskies,Huskies_D2,Huskies_D6,2H,1517.734913,Simple pass,36,35,30,66,31.57530681,
11236,18,Huskies,Huskies_D6,Huskies_M1,2H,1520.802288,Simple pass,30,66,37,52,15.65247584,
11237,18,Huskies,Huskies_M1,Huskies_D6,2H,1521.945915,Simple pass,37,52,32,81,29.42787794,
11238,18,Huskies,Huskies_D2,Huskies_F2,2H,1530.66073,Simple pass,33,38,51,28,20.59126028,
11239,18,Huskies,Huskies_F2,Huskies_M1,2H,1532.205555,Simple pass,51,28,57,34,8.485281374,
11240,18,Huskies,Huskies_M1,Huskies_F2,2H,1534.372664,Simple pass,57,34,55,30,4.472135955,
11241,18,Huskies,Huskies_F2,Huskies_D2,2H,1535.37759,Simple pass,55,30,38,34,17.4642492,
11242,18,Huskies,Huskies_D2,Huskies_D6,2H,1537.716271,Simple pass,38,34,39,61,27.01851217,
11243,18,Huskies,Huskies_D6,Huskies_M4,2H,1540.424011,Simple pass,39,61,54,60,15.03329638,
11244,18,Huskies,Huskies_M4,Huskies_M1,2H,1542.276415,Simple pass,54,60,48,45,16.15549442,
11245,18,Huskies,Huskies_F2,Huskies_M1,2H,1562.254501,Simple pass,55,52,43,23,31.38470965,
11246,18,Huskies,Huskies_M1,Huskies_D2,2H,1566.092647,Simple pass,43,23,42,27,4.123105626,
11247,18,Huskies,Huskies_D2,Huskies_D5,2H,1570.934839,Simple pass,42,27,57,5,26.62705391,
11248,18,Huskies,Huskies_F1,Huskies_D5,2H,1590.824068,Simple pass,79,5,65,6,14.03566885,
11249,18,Huskies,Huskies_D5,Huskies_M6,2H,1592.379136,Simple pass,65,6,76,18,16.2788206,
11250,18,Huskies,Huskies_M6,Huskies_D5,2H,1593.142379,Simple pass,76,18,90,13,14.86606875,
11251,18,Huskies,Huskies_D5,Huskies_F1,2H,1596.027914,Simple pass,90,13,75,8,15.8113883,
11252,18,Huskies,Huskies_F1,Huskies_F2,2H,1601.051,Simple pass,75,8,72,20,12.36931688,
11253,18,Huskies,Huskies_F2,Huskies_M1,2H,1603.970716,Simple pass,64,28,67,34,6.708203932,
11254,18,Huskies,Huskies_M1,Huskies_D5,2H,1606.611503,Simple pass,67,34,65,16,18.11077028,
11255,18,Huskies,Huskies_D5,Huskies_F2,2H,1608.642047,Simple pass,65,16,55,22,11.66190379,
11256,18,Huskies,Huskies_M4,Huskies_M1,2H,1619.919938,Simple pass,62,26,60,31,5.385164807,
11257,18,Huskies,Huskies_M1,Huskies_D7,2H,1622.668761,High pass,60,31,88,97,71.69379332,
