"","MatchID","TeamID","OriginPlayerID","DestinationPlayerID","MatchPeriod","EventTime","EventSubType","EventOrigin_x","EventOrigin_y","EventDestination_x","EventDestination_y"
"14018",23,"Huskies","Huskies_D6","Huskies_D3","1H",1328.500002,"Simple pass",29,69,24,65
"14019",23,"Huskies","Huskies_D3","Huskies_M12","1H",1328.688541,"Simple pass",24,65,34,83
"14020",23,"Huskies","Huskies_M12","Huskies_D7","1H",1329.79322,"Simple pass",34,83,23,81
"14021",23,"Opponent4","Opponent4_D1","Opponent4_D2","1H",1336.95832,"Simple pass",68,60,64,32
"14022",23,"Opponent4","Opponent4_D2","Opponent4_M5","1H",1340.979406,"Simple pass",64,32,36,64
"14023",23,"Opponent4","Opponent4_M5","Opponent4_M5","1H",1345.765776,"Simple pass",36,64,57,61
"14024",23,"Opponent4","Opponent4_F1","Opponent4_M3","1H",1351.139058,"Simple pass",36,54,32,23
"14025",23,"Huskies","Huskies_D5","Huskies_D3","1H",1393.311495,"Simple pass",31,10,26,24
"14026",23,"Opponent4","Opponent4_D1","Opponent4_M1","1H",1396.229281,"Head pass",49,15,30,8
"14027",23,"Opponent4","Opponent4_M1","Opponent4_M4","1H",1397.982224,"Simple pass",30,8,25,14
"14028",23,"Opponent4","Opponent4_M5","Opponent4_D5","1H",1427.627077,"Simple pass",31,53,31,84
"14029",23,"Opponent4","Opponent4_D5","Opponent4_F2","1H",1429.8094,"Simple pass",31,84,27,81
"14030",23,"Opponent4","Opponent4_F2","Opponent4_M5","1H",1433.919347,"Simple pass",29,82,42,74
"14031",23,"Opponent4","Opponent4_M5","Opponent4_M3","1H",1435.29332,"Simple pass",42,74,31,57
"14032",23,"Opponent4","Opponent4_M3","Opponent4_M1","1H",1436.889361,"Simple pass",31,57,27,60
"14033",23,"Opponent4","Opponent4_M1","Opponent4_M3","1H",1438.49556,"Simple pass",27,60,39,30
"14034",23,"Opponent4","Opponent4_M3","Opponent4_M1","1H",1441.889679,"Simple pass",39,30,30,48
"14035",23,"Opponent4","Opponent4_M1","Opponent4_M4","1H",1445.913377,"Simple pass",30,48,21,61
"14036",23,"Opponent4","Opponent4_M4","Opponent4_F1","1H",1448.32522,"Simple pass",21,61,13,48
"14037",23,"Opponent4","Opponent4_D5","Opponent4_M1","1H",1471.602156,"Head pass",71,83,61,89
"14038",23,"Opponent4","Opponent4_M1","Opponent4_M5","1H",1474.38428,"Head pass",63,87,64,83
"14039",23,"Opponent4","Opponent4_M5","Opponent4_M4","1H",1480.004214,"Simple pass",41,85,43,88
"14040",23,"Opponent4","Opponent4_M4","Opponent4_M1","1H",1480.347087,"Simple pass",43,88,36,89
"14041",23,"Huskies","Huskies_M13","Huskies_D7","1H",1485.157519,"Simple pass",32,97,20,94
"14042",23,"Opponent4","Opponent4_M5","Opponent4_M1","1H",1502.178482,"Simple pass",37,80,31,86
"14043",23,"Opponent4","Opponent4_M1","Opponent4_D6","1H",1503.879349,"High pass",31,86,8,30
"14044",23,"Opponent4","Opponent4_D6","Opponent4_F2","1H",1508.243843,"Cross",8,30,4,49
"14045",23,"Huskies","Huskies_M12","Huskies_D6","1H",1584.776497,"Simple pass",50,50,32,63
"14046",23,"Opponent4","Opponent4_D6","Opponent4_M1","1H",1594.705734,"Head pass",75,8,74,5
"14047",23,"Huskies","Huskies_D3","Huskies_F2","1H",1617.152763,"Launch",41,17,67,24
"14048",23,"Opponent4","Opponent4_F1","Opponent4_D1","1H",1637.884243,"Simple pass",47,21,64,30
"14049",23,"Opponent4","Opponent4_D1","Opponent4_D5","1H",1640.279401,"Simple pass",64,30,58,78
"14050",23,"Opponent4","Opponent4_D5","Opponent4_M3","1H",1648.17716,"Simple pass",64,48,63,29
"14051",23,"Opponent4","Opponent4_M3","Opponent4_D1","1H",1656.901157,"Simple pass",39,22,53,51
"14052",23,"Opponent4","Opponent4_D1","Opponent4_D5","1H",1661.732397,"Simple pass",53,51,50,86
"14053",23,"Opponent4","Opponent4_D5","Opponent4_F1","1H",1667.467528,"Simple pass",41,81,32,67
"14054",23,"Opponent4","Opponent4_F1","Opponent4_M1","1H",1668.45855,"Simple pass",32,67,34,56
"14055",23,"Opponent4","Opponent4_M5","Opponent4_D2","1H",1674.261945,"Simple pass",58,66,66,49
"14056",23,"Opponent4","Opponent4_D2","Opponent4_D1","1H",1680.018192,"Simple pass",66,49,62,69
"14057",23,"Opponent4","Opponent4_D1","Opponent4_M4","1H",1681.690687,"Simple pass",62,69,55,94
"14058",23,"Opponent4","Opponent4_M4","Opponent4_D2","1H",1686.682118,"Simple pass",55,94,64,35
"14059",23,"Opponent4","Opponent4_D2","Opponent4_M3","1H",1690.637837,"Simple pass",64,35,46,46
"14060",23,"Opponent4","Opponent4_M3","Opponent4_D2","1H",1691.10893,"Simple pass",46,46,62,30
"14061",23,"Opponent4","Opponent4_D2","Opponent4_D6","1H",1692.925808,"Simple pass",62,30,35,9
"14062",23,"Opponent4","Opponent4_M1","Opponent4_D6","1H",1699.223956,"Simple pass",20,7,9,9
"14063",23,"Opponent4","Opponent4_D6","Opponent4_M1","1H",1701.035282,"Simple pass",9,9,28,12
"14064",23,"Opponent4","Opponent4_M1","Opponent4_D1","1H",1705.577203,"Simple pass",28,12,46,52
"14065",23,"Huskies","Huskies_M12","Huskies_M1","1H",1719.237331,"Simple pass",21,67,24,59
"14066",23,"Huskies","Huskies_M1","Huskies_F2","1H",1719.688507,"Simple pass",24,59,39,70
"14067",23,"Huskies","Huskies_M1","Huskies_M6","1H",1771.992603,"Head pass",70,54,80,47
"14068",23,"Huskies","Huskies_M6","Huskies_D5","1H",1773.478565,"High pass",80,47,74,19
"14069",23,"Huskies","Huskies_D5","Huskies_D3","1H",1776.251873,"Simple pass",74,19,53,44
"14070",23,"Huskies","Huskies_D3","Huskies_M12","1H",1781.449531,"High pass",53,44,94,93
"14071",23,"Huskies","Huskies_M13","Huskies_D3","1H",1793.43683,"Simple pass",65,83,55,68
"14072",23,"Opponent4","Opponent4_G1","Opponent4_M4","1H",1838.866072,"Hand pass",89,34,72,74
"14073",23,"Opponent4","Opponent4_M4","Opponent4_D5","1H",1841.569091,"Simple pass",72,74,70,95
"14074",23,"Opponent4","Opponent4_D5","Opponent4_M4","1H",1842.418602,"Simple pass",70,95,66,85
"14075",23,"Huskies","Huskies_M1","Huskies_D7","1H",1865.55507,"Simple pass",61,84,59,97
"14076",23,"Opponent4","Opponent4_D1","Opponent4_F1","1H",1870.400836,"Launch",78,90,35,70
"14077",23,"Opponent4","Opponent4_M5","Opponent4_M4","1H",1879.346013,"Simple pass",37,76,29,73
"14078",23,"Opponent4","Opponent4_M4","Opponent4_F1","1H",1879.721757,"Simple pass",29,73,29,65
"14079",23,"Huskies","Huskies_M13","Huskies_M12","1H",1887.000745,"Simple pass",36,71,59,88
"14080",23,"Huskies","Huskies_D7","Huskies_F5","1H",1897.42861,"Cross",89,90,90,46
"14081",23,"Opponent4","Opponent4_M5","Opponent4_G1","1H",1917.261405,"Simple pass",78,62,95,52
"14082",23,"Opponent4","Opponent4_G1","Opponent4_D1","1H",1918.977756,"Simple pass",95,52,90,85
"14083",23,"Opponent4","Opponent4_D1","Opponent4_G1","1H",1921.4627,"Simple pass",90,85,93,58
"14084",23,"Opponent4","Opponent4_G1","Opponent4_D2","1H",1924.822186,"Simple pass",93,58,90,16
"14085",23,"Huskies","Huskies_M13","Huskies_M6","1H",1953.102563,"Simple pass",70,42,92,14
"14086",23,"Huskies","Huskies_M1","Huskies_F2","1H",1989.905057,"Simple pass",66,49,77,39
"14087",23,"Opponent4","Opponent4_D6","Opponent4_F1","1H",2002.068206,"Simple pass",71,4,42,9
"14088",23,"Huskies","Huskies_D6","Huskies_F2","1H",2028.12014,"Simple pass",45,70,64,67
"14089",23,"Huskies","Huskies_F2","Huskies_M13","1H",2030.768966,"Simple pass",64,67,58,72
"14090",23,"Huskies","Huskies_M13","Huskies_F2","1H",2032.071492,"Simple pass",58,72,57,54
"14091",23,"Huskies","Huskies_M6","Huskies_D5","1H",2039.47174,"Simple pass",71,38,69,4
"14092",23,"Huskies","Huskies_D5","Huskies_M1","1H",2041.099476,"Simple pass",69,4,61,26
"14093",23,"Huskies","Huskies_M1","Huskies_F2","1H",2043.989683,"Simple pass",61,26,59,35
"14094",23,"Opponent4","Opponent4_F2","Opponent4_M3","1H",2052.486395,"Simple pass",65,82,63,57
"14095",23,"Opponent4","Opponent4_M3","Opponent4_M5","1H",2059.890986,"Simple pass",63,57,57,71
"14096",23,"Opponent4","Opponent4_M5","Opponent4_D5","1H",2060.898621,"Simple pass",57,71,67,85
"14097",23,"Opponent4","Opponent4_D5","Opponent4_F2","1H",2062.899844,"Simple pass",67,85,43,78
"14098",23,"Huskies","Huskies_M13","Huskies_D6","1H",2067.411336,"Simple pass",42,66,32,73
"14099",23,"Huskies","Huskies_D6","Huskies_G1","1H",2069.524691,"Simple pass",32,73,12,51
"14100",23,"Huskies","Huskies_G1","Huskies_D3","1H",2073.574079,"Simple pass",12,51,28,54
"14101",23,"Huskies","Huskies_D3","Huskies_D5","1H",2074.994004,"Simple pass",28,54,33,25
"14102",23,"Huskies","Huskies_D5","Huskies_M6","1H",2076.790344,"High pass",33,25,61,13
"14103",23,"Huskies","Huskies_M6","Huskies_D3","1H",2084.502587,"Simple pass",59,15,30,7
"14104",23,"Huskies","Huskies_D3","Huskies_G1","1H",2087.39773,"Simple pass",30,7,9,31
"14105",23,"Opponent4","Opponent4_D1","Opponent4_M5","1H",2094.222663,"Head pass",61,44,49,55
"14106",23,"Opponent4","Opponent4_M5","Opponent4_M4","1H",2098.850269,"Simple pass",49,55,36,53
"14107",23,"Opponent4","Opponent4_M4","Opponent4_M5","1H",2102.456804,"Simple pass",35,54,47,62
"14108",23,"Opponent4","Opponent4_M5","Opponent4_F2","1H",2102.86295,"Simple pass",47,62,30,67
"14109",23,"Opponent4","Opponent4_M1","Opponent4_M4","1H",2110.872071,"Simple pass",30,60,28,61
"14110",23,"Opponent4","Opponent4_M4","Opponent4_D6","1H",2111.579679,"Simple pass",28,61,28,16
"14111",23,"Opponent4","Opponent4_D6","Opponent4_F1","1H",2113.874397,"Simple pass",28,16,9,31
"14112",23,"Huskies","Huskies_M13","Huskies_F5","1H",2169.851233,"Simple pass",67,39,69,32
"14113",23,"Huskies","Huskies_D7","Huskies_G1","1H",2177.223422,"Simple pass",30,83,10,58
"14114",23,"Huskies","Huskies_G1","Huskies_D5","1H",2180.746298,"High pass",10,58,41,10
"14115",23,"Opponent4","Opponent4_M3","Opponent4_M1","1H",2187.448997,"Simple pass",36,26,16,14
"14116",23,"Huskies","Huskies_G1","Huskies_M1","1H",2199.647519,"Hand pass",13,41,22,24
"14117",23,"Huskies","Huskies_M1","Huskies_D5","1H",2205.231489,"Simple pass",38,32,42,7
"14118",23,"Huskies","Huskies_D5","Huskies_D3","1H",2206.162595,"Simple pass",42,7,30,29
"14119",23,"Huskies","Huskies_D3","Huskies_D6","1H",2208.869783,"Simple pass",30,29,32,66
"14120",23,"Huskies","Huskies_D6","Huskies_D7","1H",2212.473321,"Simple pass",32,66,36,93
"14121",23,"Huskies","Huskies_D7","Huskies_D6","1H",2216.153451,"Simple pass",36,93,25,77
"14122",23,"Huskies","Huskies_D6","Huskies_G1","1H",2219.538765,"Simple pass",25,77,9,56
"14123",23,"Opponent4","Opponent4_D6","Opponent4_G1","1H",2229.090614,"Simple pass",76,21,95,47
"14124",23,"Opponent4","Opponent4_G1","Opponent4_D6","1H",2235.862632,"High pass",95,47,57,4
"14125",23,"Huskies","Huskies_D3","Huskies_G1","1H",2251.1364,"Head pass",24,33,12,46
"14126",23,"Huskies","Huskies_G1","Huskies_D5","1H",2261.434358,"Hand pass",12,46,29,16
"14127",23,"Huskies","Huskies_D5","Huskies_M1","1H",2264.361659,"Simple pass",29,16,35,38
"14128",23,"Huskies","Huskies_M1","Huskies_M12","1H",2269.231167,"Smart pass",35,38,55,51
"14129",23,"Huskies","Huskies_M1","Huskies_D5","1H",2323.227051,"High pass",33,49,25,25
"14130",23,"Huskies","Huskies_D5","Huskies_M1","1H",2325.828763,"Simple pass",25,25,27,38
"14131",23,"Huskies","Huskies_M6","Huskies_F5","1H",2358.529577,"Smart pass",71,14,94,16
"14132",23,"Huskies","Huskies_F5","Huskies_M13","1H",2361.918513,"Simple pass",94,16,75,64
"14133",23,"Huskies","Huskies_M13","Huskies_D7","1H",2364.632223,"Simple pass",75,64,91,78
"14134",23,"Opponent4","Opponent4_F1","Opponent4_M1","1H",2400.483162,"Simple pass",61,9,54,27
"14135",23,"Huskies","Huskies_M12","Huskies_F5","1H",2405.548882,"High pass",55,47,73,27
"14136",23,"Opponent4","Opponent4_M1","Opponent4_M3","1H",2436.392848,"Simple pass",63,29,69,35
"14137",23,"Opponent4","Opponent4_M3","Opponent4_D1","1H",2439.657226,"Simple pass",69,35,42,89
"14138",23,"Opponent4","Opponent4_D1","Opponent4_M3","1H",2445.939588,"Simple pass",42,89,59,64
"14139",23,"Opponent4","Opponent4_M3","Opponent4_D2","1H",2450.714468,"Simple pass",59,64,62,15
"14140",23,"Opponent4","Opponent4_D2","Opponent4_D6","1H",2455.060994,"Simple pass",62,15,31,5
"14141",23,"Opponent4","Opponent4_D6","Opponent4_M5","1H",2456.110179,"Simple pass",31,5,47,8
"14142",23,"Opponent4","Opponent4_M5","Opponent4_D2","1H",2458.203686,"Simple pass",47,8,62,13
"14143",23,"Opponent4","Opponent4_D2","Opponent4_M3","1H",2460.061892,"Simple pass",62,13,61,42
"14144",23,"Opponent4","Opponent4_M3","Opponent4_M4","1H",2469.167423,"Simple pass",40,77,27,78
"14145",23,"Opponent4","Opponent4_M4","Opponent4_D5","1H",2470.163474,"Simple pass",27,78,21,93
"14146",23,"Opponent4","Opponent4_M4","Opponent4_M3","1H",2477.020679,"Simple pass",24,94,31,93
"14147",23,"Opponent4","Opponent4_M3","Opponent4_D1","1H",2480.583773,"Simple pass",31,93,44,80
"14148",23,"Opponent4","Opponent4_F2","Opponent4_M5","1H",2509.557826,"Simple pass",40,84,42,57
"14149",23,"Opponent4","Opponent4_M5","Opponent4_F2","1H",2512.888825,"Simple pass",42,57,31,75
"14150",23,"Opponent4","Opponent4_F2","Opponent4_D5","1H",2516.261424,"Smart pass",31,75,5,86
"14151",23,"Huskies","Huskies_D5","Huskies_F2","1H",2566.185842,"Simple pass",23,27,31,43
"14152",23,"Huskies","Huskies_F2","Huskies_M13","1H",2568.511322,"Simple pass",31,43,29,52
"14153",23,"Huskies","Huskies_M13","Huskies_M1","1H",2568.86132,"Simple pass",29,52,37,35
"14154",23,"Huskies","Huskies_M1","Huskies_M6","1H",2571.807327,"Simple pass",37,35,39,6
"14155",23,"Huskies","Huskies_M6","Huskies_D5","1H",2573.90099,"Simple pass",39,6,39,19
"14156",23,"Huskies","Huskies_D5","Huskies_M1","1H",2575.16791,"Simple pass",39,19,46,29
"14157",23,"Huskies","Huskies_M1","Huskies_F2","1H",2576.591986,"Simple pass",46,29,59,25
"14158",23,"Huskies","Huskies_F2","Huskies_D5","1H",2577.56971,"Simple pass",59,25,41,9
"14159",23,"Huskies","Huskies_D3","Huskies_G1","1H",2583.844844,"Launch",34,30,12,49
"14160",23,"Huskies","Huskies_G1","Huskies_D6","1H",2592.730058,"Hand pass",12,49,25,91
"14161",23,"Opponent4","Opponent4_M5","Opponent4_F2","1H",2609.588043,"Simple pass",61,83,62,77
"14162",23,"Opponent4","Opponent4_F2","Opponent4_M4","1H",2612.149966,"Simple pass",62,77,55,65
"14163",23,"Opponent4","Opponent4_M4","Opponent4_M1","1H",2614.282276,"Simple pass",55,65,58,69
"14164",23,"Opponent4","Opponent4_M1","Opponent4_F1","1H",2615.030084,"High pass",58,69,34,34
"14165",23,"Opponent4","Opponent4_F2","Opponent4_D5","1H",2713.144548,"Simple pass",9,85,18,92
"14166",23,"Opponent4","Opponent4_D5","Opponent4_M1","1H",2714.814871,"Simple pass",18,92,22,85
"14167",23,"Huskies","Huskies_M13","Huskies_M12","1H",2761.121574,"Simple pass",69,83,81,74
"14168",23,"Opponent4","Opponent4_M1","Opponent4_D1","2H",8.22722299999987,"Simple pass",49,48,68,42
"14169",23,"Opponent4","Opponent4_D1","Opponent4_D6","2H",9.70778900000005,"High pass",68,42,28,7
"14170",23,"Huskies","Huskies_D5","Huskies_G1","2H",22.5914779999998,"Simple pass",29,6,3,30
"14171",23,"Huskies","Huskies_M1","Huskies_D5","2H",31.6213299999999,"Head pass",39,23,31,9
"14172",23,"Huskies","Huskies_D5","Huskies_M1","2H",35.0995189999999,"Simple pass",31,9,40,20
"14173",23,"Huskies","Huskies_M1","Huskies_D3","2H",36.947729,"Simple pass",34,19,26,16
"14174",23,"Huskies","Huskies_M1","Huskies_M13","2H",41.424211,"Simple pass",35,20,37,37
"14175",23,"Huskies","Huskies_M13","Huskies_D3","2H",42.963659,"Simple pass",37,37,29,19
"14176",23,"Huskies","Huskies_D3","Huskies_D7","2H",44.265613,"High pass",29,19,40,83
"14177",23,"Huskies","Huskies_D7","Huskies_M13","2H",49.089113,"Head pass",40,83,41,75
"14178",23,"Huskies","Huskies_M1","Huskies_F2","2H",54.944888,"High pass",38,66,55,49
"14179",23,"Opponent4","Opponent4_M5","Opponent4_M3","2H",60.0626189999998,"Simple pass",62,66,54,47
"14180",23,"Opponent4","Opponent4_M3","Opponent4_D5","2H",61.1099880000002,"Simple pass",54,47,66,79
"14181",23,"Opponent4","Opponent4_M5","Opponent4_M3","2H",69.251538,"Head pass",45,65,39,47
"14182",23,"Opponent4","Opponent4_D1","Opponent4_F1","2H",73.9179039999999,"Head pass",55,65,28,69
"14183",23,"Opponent4","Opponent4_D5","Opponent4_D1","2H",84.3235840000002,"Simple pass",73,94,72,67
"14184",23,"Opponent4","Opponent4_D1","Opponent4_M3","2H",89.4313870000001,"Head pass",69,69,59,64
"14185",23,"Opponent4","Opponent4_M3","Opponent4_F2","2H",94.4113170000001,"Simple pass",60,73,49,92
"14186",23,"Opponent4","Opponent4_D5","Opponent4_G1","2H",99.7762200000002,"Simple pass",73,78,90,55
"14187",23,"Opponent4","Opponent4_G1","Opponent4_D2","2H",103.108784,"Simple pass",90,55,87,32
"14188",23,"Opponent4","Opponent4_D2","Opponent4_M1","2H",108.465173,"Simple pass",69,34,63,38
"14189",23,"Opponent4","Opponent4_M1","Opponent4_M3","2H",110.366582,"Simple pass",63,38,56,60
"14190",23,"Opponent4","Opponent4_M3","Opponent4_F2","2H",111.601838,"Simple pass",56,60,39,84
"14191",23,"Huskies","Huskies_G1","Huskies_D6","2H",193.411967,"Hand pass",15,61,29,72
"14192",23,"Huskies","Huskies_D6","Huskies_F5","2H",198.029913,"High pass",29,72,74,36
"14193",23,"Huskies","Huskies_F5","Huskies_F2","2H",201.898943,"Simple pass",74,36,69,40
"14194",23,"Opponent4","Opponent4_M1","Opponent4_M4","2H",260.191947,"Head pass",63,18,55,37
"14195",23,"Opponent4","Opponent4_M3","Opponent4_M1","2H",269.437043,"Simple pass",45,20,42,7
"14196",23,"Opponent4","Opponent4_M1","Opponent4_M5","2H",272.511546,"Simple pass",42,7,46,47
"14197",23,"Opponent4","Opponent4_M5","Opponent4_D5","2H",275.571622,"Simple pass",46,47,48,67
"14198",23,"Opponent4","Opponent4_D5","Opponent4_F2","2H",278.944526,"Simple pass",48,67,22,93
"14199",23,"Opponent4","Opponent4_D1","Opponent4_M5","2H",290.409734,"Head pass",39,51,30,71
"14200",23,"Opponent4","Opponent4_M5","Opponent4_M4","2H",293.519039,"Simple pass",30,71,29,73
"14201",23,"Opponent4","Opponent4_M4","Opponent4_M1","2H",298.811652,"Simple pass",29,73,26,43
"14202",23,"Opponent4","Opponent4_M1","Opponent4_M3","2H",300.454081,"Simple pass",26,43,21,36
"14203",23,"Huskies","Huskies_M6","Huskies_F5","2H",305.998712,"High pass",25,22,66,61
"14204",23,"Opponent4","Opponent4_M5","Opponent4_D1","2H",315.480232,"Simple pass",73,74,72,62
"14205",23,"Opponent4","Opponent4_D1","Opponent4_D2","2H",318.801702,"Simple pass",72,62,64,21
"14206",23,"Opponent4","Opponent4_D2","Opponent4_D6","2H",322.852549,"Simple pass",64,21,68,5
"14207",23,"Huskies","Huskies_M1","Huskies_D5","2H",331.26383,"Simple pass",43,19,34,12
"14208",23,"Huskies","Huskies_D5","Huskies_M13","2H",331.336633,"Simple pass",34,12,40,28
"14209",23,"Huskies","Huskies_M13","Huskies_F2","2H",331.62852,"Simple pass",40,28,60,21
"14210",23,"Huskies","Huskies_F2","Huskies_M12","2H",339.444706,"High pass",53,46,82,12
"14211",23,"Huskies","Huskies_M13","Huskies_M1","2H",350.92375,"Head pass",65,36,62,22
"14212",23,"Opponent4","Opponent4_M3","Opponent4_M1","2H",356.469391,"Simple pass",72,24,73,17
"14213",23,"Opponent4","Opponent4_M1","Opponent4_F2","2H",358.663369,"Simple pass",73,17,59,62
"14214",23,"Opponent4","Opponent4_F2","Opponent4_F1","2H",365.661652,"Simple pass",36,64,26,77
"14215",23,"Opponent4","Opponent4_F1","Opponent4_M1","2H",367.880001,"Simple pass",26,77,25,37
"14216",23,"Huskies","Huskies_D6","Huskies_M12","2H",375.99434,"Simple pass",33,46,45,43
"14217",23,"Opponent4","Opponent4_D5","Opponent4_M4","2H",414.472942,"Simple pass",63,86,29,67
"14218",23,"Opponent4","Opponent4_M4","Opponent4_F2","2H",415.37969,"Simple pass",29,67,33,80
"14219",23,"Opponent4","Opponent4_F2","Opponent4_M4","2H",419.440385,"Smart pass",31,69,10,66
"14220",23,"Huskies","Huskies_D7","Huskies_M1","2H",461.83935,"Simple pass",40,66,56,65
"14221",23,"Huskies","Huskies_M1","Huskies_D6","2H",461.8673,"Simple pass",56,65,31,53
"14222",23,"Huskies","Huskies_D6","Huskies_G1","2H",463.589893,"Simple pass",31,53,11,49
"14223",23,"Huskies","Huskies_G1","Huskies_M1","2H",468.989931,"Simple pass",11,49,26,38
"14224",23,"Opponent4","Opponent4_M3","Opponent4_D6","2H",488.071113,"Simple pass",62,17,74,8
"14225",23,"Opponent4","Opponent4_D6","Opponent4_D1","2H",489.741081,"Simple pass",74,8,75,43
"14226",23,"Opponent4","Opponent4_D1","Opponent4_D5","2H",493.241036,"Simple pass",75,43,70,87
"14227",23,"Huskies","Huskies_D7","Huskies_G1","2H",500.44879,"Simple pass",8,84,3,55
"14228",23,"Opponent4","Opponent4_D1","Opponent4_F2","2H",507.305941,"Head pass",57,69,38,92
"14229",23,"Opponent4","Opponent4_F2","Opponent4_D5","2H",513.039124,"Simple pass",45,93,61,93
"14230",23,"Opponent4","Opponent4_D5","Opponent4_D1","2H",514.857023,"Simple pass",61,93,58,73
"14231",23,"Opponent4","Opponent4_D1","Opponent4_D5","2H",517.433937,"Simple pass",58,73,62,93
"14232",23,"Opponent4","Opponent4_D5","Opponent4_F2","2H",519.308884,"Simple pass",62,93,48,94
"14233",23,"Huskies","Huskies_D5","Huskies_M1","2H",563.891263,"Head pass",51,20,57,27
"14234",23,"Huskies","Huskies_M1","Huskies_D5","2H",565.262608,"Simple pass",57,27,52,16
"14235",23,"Huskies","Huskies_D5","Huskies_M1","2H",565.625259,"Simple pass",52,16,53,28
"14236",23,"Opponent4","Opponent4_M5","Opponent4_D1","2H",605.262658,"Simple pass",43,89,66,79
"14237",23,"Opponent4","Opponent4_D1","Opponent4_D2","2H",607.428268,"Simple pass",66,79,58,24
"14238",23,"Opponent4","Opponent4_D2","Opponent4_M1","2H",613.060019,"Simple pass",58,24,36,21
"14239",23,"Opponent4","Opponent4_M1","Opponent4_D6","2H",614.529209,"Simple pass",36,21,42,4
"14240",23,"Opponent4","Opponent4_D6","Opponent4_D2","2H",616.913798,"Simple pass",42,4,64,20
"14241",23,"Opponent4","Opponent4_D2","Opponent4_D1","2H",620.634613,"Simple pass",64,20,72,64
"14242",23,"Opponent4","Opponent4_D1","Opponent4_D5","2H",625.144376,"Simple pass",72,64,59,88
"14243",23,"Opponent4","Opponent4_D5","Opponent4_D1","2H",628.390882,"Simple pass",59,88,56,72
"14244",23,"Opponent4","Opponent4_D1","Opponent4_D5","2H",634.911889,"Simple pass",56,72,66,88
"14245",23,"Opponent4","Opponent4_D5","Opponent4_G1","2H",637.516261,"Simple pass",66,88,84,70
"14246",23,"Opponent4","Opponent4_G1","Opponent4_D2","2H",643.091522,"Simple pass",84,70,83,16
"14247",23,"Opponent4","Opponent4_D2","Opponent4_M5","2H",645.832218,"Simple pass",83,16,68,23
"14248",23,"Opponent4","Opponent4_M5","Opponent4_M3","2H",647.854514,"Simple pass",68,23,75,12
"14249",23,"Opponent4","Opponent4_M3","Opponent4_M1","2H",648.929711,"Simple pass",75,12,59,27
"14250",23,"Opponent4","Opponent4_M1","Opponent4_F1","2H",652.30012,"Simple pass",59,27,43,35
"14251",23,"Huskies","Huskies_D5","Huskies_M13","2H",657.604244,"Head pass",31,17,52,25
"14252",23,"Huskies","Huskies_M13","Huskies_D5","2H",658.043437,"Simple pass",52,25,39,14
"14253",23,"Huskies","Huskies_D5","Huskies_D3","2H",664.974461,"Simple pass",39,14,25,35
"14254",23,"Huskies","Huskies_D3","Huskies_D6","2H",669.224136,"Simple pass",25,35,25,71
"14255",23,"Opponent4","Opponent4_G1","Opponent4_F1","2H",688.782511,"Launch",87,43,45,71
"14256",23,"Opponent4","Opponent4_M5","Opponent4_D5","2H",747.114335,"Simple pass",48,94,63,96
"14257",23,"Opponent4","Opponent4_D5","Opponent4_F1","2H",749.607751,"Simple pass",63,96,31,92
"14258",23,"Opponent4","Opponent4_F1","Opponent4_F2","2H",753.814984,"High pass",39,88,19,36
"14259",23,"Opponent4","Opponent4_M5","Opponent4_M3","2H",764.817672,"Simple pass",36,70,35,38
"14260",23,"Opponent4","Opponent4_M3","Opponent4_F2","2H",768.07566,"High pass",35,38,13,75
"14261",23,"Opponent4","Opponent4_F2","Opponent4_M4","2H",770.31115,"Simple pass",13,75,14,61
"14262",23,"Opponent4","Opponent4_D2","Opponent4_D6","2H",777.661636,"Simple pass",61,26,56,11
"14263",23,"Huskies","Huskies_F5","Huskies_F2","2H",781.650224,"Simple pass",54,6,52,19
"14264",23,"Huskies","Huskies_F2","Huskies_M6","2H",783.818611,"Simple pass",52,19,42,12
"14265",23,"Huskies","Huskies_M6","Huskies_D5","2H",783.915045,"Simple pass",42,12,27,19
"14266",23,"Huskies","Huskies_D5","Huskies_M6","2H",785.533367,"Simple pass",27,19,42,13
"14267",23,"Huskies","Huskies_M6","Huskies_F2","2H",786.420183,"Simple pass",42,13,58,1
"14268",23,"Opponent4","Opponent4_G1","Opponent4_M5","2H",792.286328,"Hand pass",85,33,67,33
"14269",23,"Opponent4","Opponent4_M5","Opponent4_D1","2H",797.149341,"Simple pass",67,33,74,64
"14270",23,"Opponent4","Opponent4_D1","Opponent4_D5","2H",798.912339,"Simple pass",74,64,70,90
"14271",23,"Opponent4","Opponent4_D5","Opponent4_M4","2H",802.245157,"Simple pass",70,90,55,65
"14272",23,"Opponent4","Opponent4_M4","Opponent4_D6","2H",807.262045,"High pass",55,65,35,6
"14273",23,"Opponent4","Opponent4_D6","Opponent4_M1","2H",810.484214,"Head pass",35,6,38,23
"14274",23,"Opponent4","Opponent4_M5","Opponent4_M1","2H",819.174015,"Simple pass",39,50,29,33
"14275",23,"Opponent4","Opponent4_M1","Opponent4_M3","2H",822.463703,"Simple pass",29,33,28,14
"14276",23,"Opponent4","Opponent4_M3","Opponent4_F1","2H",825.453415,"Cross",28,14,6,52
"14277",23,"Opponent4","Opponent4_D2","Opponent4_M1","2H",896.732597,"Head pass",79,18,66,20
"14278",23,"Opponent4","Opponent4_M1","Opponent4_M5","2H",898.188045,"Simple pass",66,20,68,31
